No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
345,13009,아니오,아니오,장원아파트,신서장원빌라,개별난방,아니오,예,경산안전팀,1998-11-04,2004.0,11 월,동구 반야월북로53길 11-8 (신서동 823-48),,19,1.0,사용,등록,대구광역시 동구 반야월북로53길 11-8,35.8740075,128.726055942
346,13010,아니오,아니오,신서그린빌,신서동신아파트(신서그린빌),개별난방,아니오,예,경산안전팀,2001-08-31,2004.0, 8 월,동구 반야월북로 251 (신서동 823-7),963-3499,568,7.0,사용,등록,대구광역시 동구 반야월북로 251,35.873171133,128.725179803
347,13011,예,아니오,신서아너스뷰아파트,,개별난방,아니오,예,,,,,동구 반야월북로57길 13-4 (신서동 422-3),,19,1.0,사용,등록,대구광역시 동구 반야월북로57길 13-4,35.873618821,128.730552912
348,13012,아니오,아니오,영조아름다운나날,아름다운나날2차아파트,개별난방,아니오,예,경산안전팀,2003-07-25,2006.0, 7 월,동구 동호로 88 (신서동 540),962-7878,830,11.0,사용,등록,대구광역시 동구 동호로 88,35.866154777,128.727421815
349,13013,아니오,아니오,영조아름다운나날,아름다운나날3차아파트,개별난방,아니오,예,경산안전팀,2003-08-14,2006.0, 8 월,동구 동호로 132 (신서동 561),961-5553,"1,140",10.0,사용,등록,대구광역시 동구 동호로 132,35.867086514,128.730543527
350,13014,아니오,아니오,대경넥스빌,동호대경넥스빌아파트,개별난방,아니오,예,경산안전팀,2003-06-17,2006.0, 6 월,동구 안심로 400 (신서동 538-2),962-4765,446,7.0,사용,등록,대구광역시 동구 안심로 400,35.867223804,128.72771162
351,13015,예,아니오,송정빌라,,개별난방,아니오,예,,,,,동구 반야월북로55길 60 (신서동 446-2),,,,사용,등록,대구광역시 동구 반야월북로55길 60,35.87417865,128.732387517
352,13201,아니오,아니오,궁전빌라,괴전궁전빌라,개별난방,아니오,예,경산안전팀,1997-01-04,2006.0, 1 월,동구 반야월북로 339-9 (괴전동 112-11),,8,1.0,사용,등록,대구광역시 동구 반야월북로 339-9,35.873610524,128.734510079
353,13202,아니오,예,,괴전초원훼밀리빌라,개별난방,아니오,아니오,경산안전팀,1997-06-21,2006.0, 6 월,동구 동내로 24 (괴전동 112-2),,59,7.0,사용,,대구광역시 동구 동내로 24,35.873434976,128.734089247
354,14801,아니오,아니오,팔공보성아파트,지묘팔공보성1차,개별난방,아니오,예,북부안전팀,1995-03-17,2004.0, 3 월,동구 팔공로 489 (지묘동 215),984-9116,727,6.0,사용,등록,대구광역시 동구 팔공로 489,35.941538071,128.644707072
355,14802,아니오,아니오,명산화성빌라트,지묘명산빌라트(화성),개별난방,아니오,예,북부안전팀,1995-03-14,2004.0, 3 월,동구 파계로22길 33 (지묘동 543-1),984-2215,105,3.0,사용,등록,대구광역시 동구 파계로22길 33,35.941730413,128.639270618
356,14803,아니오,아니오,팔공2차보성아파트,지묘팔공보성2차,개별난방,아니오,예,북부안전팀,1995-05-24,2004.0, 5 월,동구 팔공로101길 55 (지묘동 327),985-3129,748,6.0,사용,등록,대구광역시 동구 팔공로101길 55,35.940429014,128.641555538
357,14804,아니오,아니오,왕산우방타운,지묘우방타운(왕산),개별난방,아니오,예,북부안전팀,1997-11-05,2006.0,11 월,동구 파계로6길 30 (지묘동 337),981-8272,215,5.0,사용,등록,대구광역시 동구 파계로6길 30,35.939975809,128.640444996
358,14805,아니오,아니오,태왕그린힐즈,태왕그린힐즈,중앙난방(가스),아니오,예,북부안전팀,1997-11-20,2006.0,11 월,동구 파계로 46 (지묘동 360),971-2754,462,7.0,사용,등록,대구광역시 동구 파계로 46,35.938671058,128.639314785
359,14806,아니오,아니오,화성명산타운,지묘명산타운,개별난방,아니오,예,북부안전팀,1999-08-02,2005.0, 8 월,동구 파계로22길 7 (지묘동 500),243-9373,218,2.0,사용,등록,대구광역시 동구 파계로22길 7,35.943962101,128.63824034
360,14807,아니오,아니오,팔공3차보성타운,팔공3차보성타운,개별난방,아니오,예,북부안전팀,2001-09-20,2004.0, 9 월,동구 파계로 71 (지묘동 824),986-8001,650,9.0,사용,등록,대구광역시 동구 파계로 71,35.94054946,128.635666923
361,14808,예,아니오,팔공팔레스,,개별난방,아니오,예,,,,,동구 팔공로 529-15 (지묘동 84-3),,19,1.0,사용,등록,대구광역시 동구 팔공로 529-15,35.945024574,128.645726258
362,14809,예,아니오,그린파크,,개별난방,아니오,예,,,,,동구 팔공로 519 (지묘동 87),,19,2.0,사용,등록,대구광역시 동구 팔공로 519,35.944767378,128.64655344
363,20101,아니오,아니오,산격동럭키아파트,산격럭키로얄,개별난방,아니오,예,북부안전팀,1987-08-01,2004.0, 8 월,북구 동북로37길 14-19 (산격동 491),382-6782,105,2.0,사용,등록,대구광역시 북구 동북로37길 14-19,35.899651324,128.614231644
364,20102,예,아니오,산격시영(79),,개별난방,아니오,예,,,,,북구 동북로 163 (산격동 500-1),,,,사용,미등록,대구광역시 북구 동북로 163,35.899173428,128.611888517
365,20103,예,아니오,산격시영(78),,개별난방,아니오,예,,,,,북구 동북로 131 (산격동 1838),,,7.0,사용,미등록,대구광역시 북구 동북로 131,35.902076176,128.608096894
366,20104,아니오,아니오,산격동보성아파트,산격보성,개별난방,아니오,예,북부안전팀,1988-08-25,2005.0, 8 월,북구 동북로37길 13-10 (산격동 493),942-4616,258,5.0,사용,등록,대구광역시 북구 동북로37길 13-10,35.900199773,128.612769725
367,20105,아니오,아니오,동성아파트,산격동성,개별난방,아니오,예,중부안전팀,1989-03-23,2005.0, 3 월,북구 신천동로 936 (산격동 762-2),956-1449,68,2.0,사용,등록,대구광역시 북구 신천동로 936,35.899774884,128.593877718
368,20106,아니오,아니오,산격동수정아파트,산격명보수정,개별난방,아니오,예,북부안전팀,1989-12-05,2005.0,12 월,북구 대불로5길 16 (산격동 469-11),382-0802,148,4.0,사용,등록,대구광역시 북구 대불로5길 16,35.902189006,128.612378823
369,20107,아니오,아니오,산격에덴아파트,산격에덴1차(1-5동),개별난방,아니오,예,북부안전팀,1988-08-06,2005.0, 8 월,북구 대불로5길 22 (산격동 503-1),382-9080,160,4.0,사용,등록,대구광역시 북구 대불로5길 22,35.902695091,128.611357858
370,20108,아니오,아니오,산격주공아파트,산격주공,중앙난방(가스),아니오,예,중부안전팀,1992-08-12,2004.0, 8 월,북구 연암로 183 (산격동 724-12),958-3586,"1,862",8.0,사용,등록,대구광역시 북구 연암로 183,35.90106424,128.595095258
371,20109,아니오,아니오,산격에덴아파트,"산격에덴2차(6,7동)",개별난방,아니오,예,북부안전팀,1986-07-21,2004.0, 7 월,북구 대불로5길 21 (산격동 502-5),382-8223,95,2.0,사용,등록,대구광역시 북구 대불로5길 21,35.901618692,128.612226994
372,20110,아니오,아니오,산격에덴아파트,산격에덴4차(17-19동),개별난방,아니오,예,북부안전팀,1988-08-06,2005.0, 8 월,북구 동북로37길 58-16 (산격동 469),382-2313,130,3.0,사용,등록,대구광역시 북구 동북로37길 58-16,35.90302578,128.612008294
373,20111,아니오,아니오,산격청구맨션,산격청구,개별난방,아니오,예,중부안전팀,1996-08-28,2005.0, 8 월,북구 대구체육관로 12 (산격동 1442-4),951-3753,79,1.0,사용,등록,대구광역시 북구 대구체육관로 12,35.890749177,128.601783551
374,20112,아니오,아니오,산격동화타운,산격동화타운,개별난방,아니오,예,중부안전팀,1997-04-14,2006.0, 4 월,북구 연암로31길 19 (산격동 784-2),941-0164,86,1.0,사용,등록,대구광역시 북구 연암로31길 19,35.898431842,128.593648655
375,20113,아니오,아니오,산격강변빌라,산격동화강변빌라,개별난방,아니오,예,중부안전팀,1997-04-14,2006.0, 4 월,북구 연암로31길 18 (산격동 785-8),941-0164,8,1.0,사용,등록,대구광역시 북구 연암로31길 18,35.898204782,128.594223362
376,20114,아니오,아니오,산격거평아파트,산격거평아파트,개별난방,아니오,예,북부안전팀,1998-05-06,2004.0, 5 월,북구 유통단지로3길 7 (산격동 615-22),381-3920,338,4.0,사용,등록,대구광역시 북구 유통단지로3길 7,35.904950969,128.603770154
377,20115,아니오,아니오,산격에덴아파트,산격에덴3차,개별난방,아니오,예,북부안전팀,1998-12-14,2004.0,12 월,북구 동북로37길 58-17 (산격동 435-2),382-6005,240,8.0,사용,등록,대구광역시 북구 동북로37길 58-17,35.903277633,128.611662137
378,20116,예,아니오,유통단지산업용재관,,기타,아니오,예,,,,,북구 유통단지로 16 (산격동 1629),604-0705,849,32.0,사용,등록,대구광역시 북구 유통단지로 16,35.904072607,128.604156252
379,20117,예,아니오,전자상가,,기타,아니오,예,,,,,북구 유통단지로 25 (산격동 1626),604-2011,123,5.0,사용,등록,대구광역시 북구 유통단지로 25,35.9065268,128.605725119
380,20118,아니오,아니오,산격2차청구맨션,산격청구2차,개별난방,아니오,예,중부안전팀,1999-10-11,2005.0,10 월,북구 대구체육관로4길 2 (산격동 1404-19),956-6005,181,2.0,사용,등록,대구광역시 북구 대구체육관로4길 2,35.890510416,128.602289207
381,20119,아니오,아니오,산격대우아파트,산격대우,개별난방,아니오,예,북부안전팀,1999-08-30,2005.0, 8 월,북구 동북로 163 (산격동 500-1),384-1512,"1,702",11.0,사용,등록,대구광역시 북구 동북로 163,35.899173428,128.611888517
382,20120,예,아니오,전기재료관,,기타,아니오,예,,,,,북구 유통단지로 38 (산격동 1665),604-4114,344,5.0,사용,등록,대구광역시 북구 유통단지로 38,35.905690815,128.607281891
383,20121,아니오,아니오,청원빌라,산격청운황토빌라(청원아트빌),개별난방,아니오,아니오,중부안전팀,2001-05-31,2004.0, 5 월,북구 연암로 135-6 (산격동 799-4),,8,1.0,사용,등록,대구광역시 북구 연암로 135-6,35.896775128,128.594493378
384,20122,아니오,아니오,산격현대맨션,산격현대아파트,개별난방,아니오,예,중부안전팀,2002-01-31,2005.0, 1 월,북구 연암공원로14길 40 (산격동 1224-2),,49,1.0,사용,등록,대구광역시 북구 연암공원로14길 40,35.8964065,128.603870168
385,20123,예,아니오,로즈가든아파트,,개별난방,아니오,예,,,,,북구 대학로9길 80 (산격동 1241-8),,10,1.0,사용,등록,대구광역시 북구 대학로9길 80,35.897681401,128.607290217
386,20124,아니오,아니오,금오아파트,산격동금오맨션,개별난방,아니오,예,중부안전팀,2003-11-27,2006.0,11 월,북구 연암로25길 11 (산격동 793-49),942-7038,150,3.0,사용,등록,대구광역시 북구 연암로25길 11,35.895475999,128.593518661
387,20201,예,아니오,복현주공4단지,,개별난방,아니오,예,,,,,북구 복현로 71 (복현동 234-5),953-0974,,19.0,사용,미등록,대구광역시 북구 복현로 71,35.898495837,128.622413902
388,20202,아니오,아니오,한라아파트,복현한라,개별난방,아니오,예,북부안전팀,1987-07-10,2004.0, 7 월,북구 공항로5길 6 (복현동 79),382-4648,139,4.0,사용,등록,대구광역시 북구 공항로5길 6,35.899114266,128.618716702
389,20203,아니오,아니오,복현82.83시영,"82,83복현시영",개별난방,아니오,예,중부안전팀,1987-08-26,2004.0, 8 월,북구 동북로 241 (복현동 201-3),954-2086,200,4.0,사용,미등록,대구광역시 북구 동북로 241,35.89661101,128.617550839
390,20204,아니오,아니오,복현시영(81),81복현시영,개별난방,아니오,예,중부안전팀,1987-09-26,2004.0, 9 월,북구 동북로 247 (복현동 320-1),952-9672,607,10.0,사용,미등록,대구광역시 북구 동북로 247,35.895152054,128.618877422
391,20205,아니오,아니오,복현동장미아파트,복현장미,개별난방,아니오,예,북부안전팀,1987-12-18,2004.0,12 월,북구 공항로 31 (복현동 198),381-6497,,2.0,사용,등록,대구광역시 북구 공항로 31,35.898810361,128.619196791
392,20206,아니오,아니오,광명아파트,복현광명,개별난방,아니오,예,중부안전팀,1988-04-12,2005.0, 4 월,북구 동북로65길 13 (복현동 368-1),952-8306,725,15.0,사용,등록,대구광역시 북구 동북로65길 13,35.892929341,128.626871417
393,20207,예,아니오,협진아파트,,개별난방,아니오,예,,,,,북구 동북로50길 11 (복현동 430),959-6576,46,1.0,사용,등록,대구광역시 북구 동북로50길 11,35.894238546,128.616778958
394,20208,아니오,아니오,복현럭키아파트,복현럭키로얄6차,개별난방,아니오,예,중부안전팀,1988-10-27,2005.0,10 월,북구 동북로61길 15 (복현동 365-1),943-6445,80,2.0,사용,등록,대구광역시 북구 동북로61길 15,35.893351309,128.624705164
395,20210,아니오,아니오,복현동동진아파트,복현동진,개별난방,아니오,예,중부안전팀,1988-12-26,2005.0,12 월,북구 동북로50길 10 (복현동 423),952-4074,98,3.0,사용,등록,대구광역시 북구 동북로50길 10,35.894991193,128.616691133
396,20211,아니오,아니오,은하아파트,복현은하,개별난방,아니오,예,중부안전팀,1989-01-23,2005.0, 1 월,북구 경진로 79 (복현동 472-2),010-3956-8781,60,2.0,사용,등록,대구광역시 북구 경진로 79,35.891487181,128.61977061
397,20212,아니오,아니오,미광아파트,복현미광,개별난방,아니오,예,중부안전팀,1989-02-13,2005.0, 2 월,북구 경대로27길 17 (복현동 452-23),944-1162,88,2.0,사용,등록,대구광역시 북구 경대로27길 17,35.8928186,128.619031826
398,20213,아니오,아니오,럭키아파트,복현럭키5차,개별난방,아니오,예,중부안전팀,1989-03-30,2005.0, 3 월,북구 경진로남1길 33 (복현동 433-1),959-3160,70,2.0,사용,등록,대구광역시 북구 경진로남1길 33,35.893937349,128.617572465
399,20214,아니오,아니오,복현동소라아파트,복현소라,개별난방,아니오,예,북부안전팀,1989-04-21,2005.0, 4 월,북구 복현로 104-11 (복현동 100-1),381-6744,144,5.0,사용,등록,대구광역시 북구 복현로 104-11,35.900382388,128.620839404
400,20215,아니오,아니오,동서성화아파트,복현성화,개별난방,아니오,예,북부안전팀,1989-07-05,2005.0, 7 월,북구 복현로 114-18 (복현동 60),383-8251,305,7.0,사용,등록,대구광역시 북구 복현로 114-18,35.902198182,128.620486469
401,20217,아니오,아니오,복현시영아파트,`83복현시영,개별난방,아니오,예,중부안전팀,1990-05-24,2006.0, 5 월,북구 복현로 37 (복현동 235-1),941-4385,159,4.0,사용,등록,대구광역시 북구 복현로 37,35.895456652,128.623964723
402,20219,아니오,아니오,복현대구,복현대구근로자,개별난방,아니오,예,북부안전팀,1991-10-17,2006.0,10 월,북구 복현로36길 6 (복현동 37),381-9063,100,2.0,사용,미등록,대구광역시 북구 복현로36길 6,35.904651783,128.619995901
403,20220,아니오,아니오,미혼여성근로자아파트,복현미혼동서,개별난방,아니오,예,북부안전팀,1991-05-14,2006.0, 5 월,북구 복현로20길 35-22 (복현동 60-10),,50,2.0,사용,등록,대구광역시 북구 복현로20길 35-22,35.902790879,128.620890932
