No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
676,30301,아니오,아니오,원대반도아파트,원대반도,개별난방,아니오,예,북부안전팀,1987-08-29,2004, 8 월,서구 고성로 13 (원대동3가 1372),357-2450,49,1,사용,등록,대구광역시 서구 고성로 13,35.88801305,128.5702361
677,30302,아니오,아니오,원대금류타운,원대금류골드타운,개별난방,아니오,예,중부안전팀,1997-01-17,2006, 1 월,서구 원대로13길 2 (원대동2가 88),352-8131,125,1,사용,등록,대구광역시 서구 원대로13길 2,35.88297169,128.5808121
678,30303,아니오,아니오,원대신시장상가,원대상가아파트,개별난방,아니오,예,중부안전팀,2004-12-09,,12 월,서구 달서로54길 6 (원대동3가 1434-4),,16,1,사용,미등록,대구광역시 서구 달서로54길 6,35.88553072,128.5749111
679,30304,예,아니오,제네스빌,,개별난방,아니오,예,,,,,서구 원대로 25 (원대동1가 39),,18,1,사용,등록,대구광역시 서구 원대로 25,35.87965106,128.5797956
680,30305,아니오,아니오,대원아파트,원대동대원아파트,개별난방,아니오,예,중부안전팀,2005-09-14,, 9 월,서구 달서천로87길 9 (원대동1가 79),357-4289,49,2,사용,등록,대구광역시 서구 달서천로87길 9,35.88118898,128.5789478
681,30401,아니오,아니오,수정아파트,비산수정,개별난방,아니오,예,북부안전팀,1986-10-22,2004,10 월,서구 고성로 22 (비산동 1198-1),353-0692,54,1,사용,등록,대구광역시 서구 고성로 22,35.88714395,128.5703743
682,30402,아니오,아니오,비산보성아파트,비산보성,개별난방,아니오,예,북부안전팀,1987-12-18,2004,12 월,서구 염색공단로11길 35 (비산동 2008-18),355-1550,129,2,사용,등록,대구광역시 서구 염색공단로11길 35,35.88476967,128.5538148
683,30403,아니오,아니오,양지아파트,비산양지,개별난방,아니오,예,북부안전팀,1988-12-17,2005,12 월,서구 달서천로61길 34 (비산동 1199-7),356-5505,119,2,사용,등록,대구광역시 서구 달서천로61길 34,35.88713973,128.5693521
684,30404,아니오,아니오,비산우방맨션,비산우방,개별난방,아니오,예,서부안전팀,1995-04-12,2004, 4 월,서구 통학로24길 60 (비산동 331-36),562-3578,183,2,사용,등록,대구광역시 서구 통학로24길 60,35.87117718,128.5701758
685,30405,아니오,아니오,삼성만평아파트,비산만평,개별난방,아니오,예,북부안전팀,1998-12-07,2004,12 월,서구 달서천로57길 20 (비산동 1011),352-1858,241,7,사용,등록,대구광역시 서구 달서천로57길 20,35.88635598,128.565078
686,30406,아니오,아니오,진산하이츠,비산일진하이츠,개별난방,아니오,예,북부안전팀,2001-08-13,2004, 8 월,서구 서대구로63길 28-20 (비산동 1476-4),,16,1,사용,등록,대구광역시 서구 서대구로63길 28-20,35.88893209,128.558089
687,30407,아니오,아니오,서봉금실타운,비산서봉금실타운,개별난방,아니오,예,서부안전팀,2002-02-27,2005, 2 월,서구 국채보상로72길 32 (비산동 315-6),,8,1,사용,등록,대구광역시 서구 국채보상로72길 32,35.86940744,128.5697929
688,30408,예,아니오,아이빌하우스,,개별난방,아니오,예,,,,,서구 서대구로 351-4 (비산동 1303-6),,16,1,사용,등록,대구광역시 서구 서대구로 351-4,35.8888443,128.5597707
689,30409,예,아니오,석우로즈빌,,개별난방,아니오,예,,,,,서구 서대구로 351-2 (비산동 1303-11),,18,1,사용,등록,대구광역시 서구 서대구로 351-2,35.88871181,128.5598897
690,30410,예,아니오,그린파크아파트,,개별난방,아니오,예,,,,,서구 달서로33길 8 (비산동 511-5),,16,1,사용,등록,대구광역시 서구 달서로33길 8,35.87699349,128.5703141
691,30411,예,아니오,한마음타운,,개별난방,아니오,예,,,,,서구 국채보상로76길 49 (비산동 280-13),,16,1,사용,등록,대구광역시 서구 국채보상로76길 49,35.86776606,128.572061
692,30412,예,아니오,삼흥타운,,개별난방,아니오,예,,,,,서구 달서로12길 45-8 (비산동 195-1),,19,1,사용,등록,대구광역시 서구 달서로12길 45-8,35.86928908,128.5751464
693,30413,예,아니오,비산세정드림빌,,개별난방,아니오,예,,,,,서구 달서천로41길 87 (비산동 1248-2),,18,1,사용,등록,대구광역시 서구 달서천로41길 87,35.88880803,128.5627345
694,30414,예,아니오,디오하이넷시티,,개별난방,아니오,예,,,,,서구 달서로20길 2 (비산동 254-1),,17,1,사용,등록,대구광역시 서구 달서로20길 2,35.87091695,128.5715645
695,30415,아니오,아니오,비산시영아파트,비산아파트,개별난방,아니오,예,서부안전팀,2003-04-15,2006, 4 월,서구 북비산로61길 34 (비산동 733),566-2334,109,5,사용,등록,대구광역시 서구 북비산로61길 34,35.88210495,128.5677231
696,30416,예,아니오,제네스빌,,개별난방,아니오,예,,,,,서구 달서로25길 24 (비산동 460-1),,,,사용,등록,대구광역시 서구 달서로25길 24,35.87436625,128.5688507
697,30417,예,아니오,그린파크2차아파트,,개별난방,아니오,예,,,,,서구 문화로67길 17-7 (비산동 486-22),,16,1,사용,등록,대구광역시 서구 문화로67길 17-7,35.87746087,128.5688306
698,30418,예,아니오,비산평산,,개별난방,아니오,예,,,,,서구 문화로67길 9-11 (비산동 486-25),,,1,사용,미등록,대구광역시 서구 문화로67길 9-11,35.87715148,128.5686546
699,30419,예,아니오,신성캐슬아파트,,개별난방,아니오,예,,,,,서구 문화로 341 (비산동 494-2),,7,1,사용,등록,대구광역시 서구 문화로 341,35.87607677,128.5699896
700,30420,아니오,아니오,명보아파트,명보맨션,개별난방,아니오,예,북부안전팀,2003-11-21,2006,11 월,서구 서대구로61길 3 (비산동 1838),,69,2,사용,등록,대구광역시 서구 서대구로61길 3,35.88502346,128.5561649
701,30421,예,아니오,혜성아파트,,개별난방,아니오,예,,,,,서구 북비산로72길 13-7 (비산동 532-1),,10,1,사용,등록,대구광역시 서구 북비산로72길 13-7,35.87795902,128.5723943
702,30422,아니오,아니오,경남꿈드림,파라다이스(꿈드림),개별난방,아니오,예,북부안전팀,2004-05-14,, 5 월,서구 서대구로 329 (비산동 1635-1),,70,3,사용,등록,대구광역시 서구 서대구로 329,35.88730635,128.5577325
703,30423,예,아니오,비산솔마을아파트,,개별난방,아니오,예,,,,,서구 문화로69길 13-3 (비산동 518-1),555-6535,17,1,사용,등록,대구광역시 서구 문화로69길 13-3,35.87714198,128.5695317
704,30424,예,아니오,비산하이츠아파트,,개별난방,아니오,예,,,,,서구 통학로52길 64 (비산동 687-1),,16,1,사용,등록,대구광역시 서구 통학로52길 64,35.88382093,128.5700259
705,30425,예,아니오,비산아뜨리움,,개별난방,아니오,예,,,,,서구 국채보상로67안길 23 (비산동 378-42),,19,1,사용,등록,대구광역시 서구 국채보상로67안길 23,35.87316645,128.5695725
706,30426,예,아니오,황궁빌라트,,개별난방,아니오,예,,,,,서구 국채보상로71길 33 (비산동 450-1),,,,사용,등록,대구광역시 서구 국채보상로71길 33,35.87517323,128.5700183
707,30427,아니오,아니오,한신휴플러스아파트,한신휴아파트,개별난방,아니오,예,서부안전팀,2005-11-29,,11 월,서구 달서로17길 17 (비산동 315),571-0017,335,3,사용,등록,대구광역시 서구 달서로17길 17,35.87059671,128.5685571
708,30601,아니오,아니오,내당광명아파트,내당광명,개별난방,아니오,예,서부안전팀,1985-10-31,2004,10 월,서구 평리로 214 (내당동 340),566-5450,230,4,사용,등록,대구광역시 서구 평리로 214,35.86032255,128.5469203
709,30602,아니오,아니오,코오롱아파트,내당코오롱,개별난방,아니오,예,서부안전팀,1985-11-26,2004,11 월,서구 당산로 260 (내당동 339),553-5397,144,2,사용,등록,대구광역시 서구 당산로 260,35.85991686,128.5466757
710,30603,아니오,아니오,내당광장1차아파트,내당광장1차,개별난방,아니오,예,서부안전팀,1985-06-10,2004, 6 월,서구 달구벌대로 1707 (내당동 463-5),566-8081,672,6,사용,등록,대구광역시 서구 달구벌대로 1707,35.85667888,128.5514902
711,30604,아니오,아니오,삼익맨션,내당삼익,지역난방,아니오,예,서부안전팀,1985-06-10,2004, 6 월,서구 서대구로 25 (내당동 350-1),567-7765,503,4,사용,등록,대구광역시 서구 서대구로 25,35.85949015,128.5562239
712,30605,아니오,아니오,삼익뉴타운,내당삼익뉴타운,개별난방,아니오,예,서부안전팀,1985-05-19,2004, 5 월,서구 평리로 236 (내당동 308-11),552-7931,"1,776",16,사용,등록,대구광역시 서구 평리로 236,35.86102099,128.5489089
713,30606,아니오,아니오,내당보성홍실아파트,내당보성홍실1차,개별난방,아니오,예,서부안전팀,1986-09-16,2004, 9 월,서구 서대구로8길 49 (내당동 28-1),554-2206,199,5,사용,등록,대구광역시 서구 서대구로8길 49,35.86223042,128.5623189
714,30607,아니오,아니오,광장타운2차아파트,내당청구광장2차,지역난방,아니오,예,서부안전팀,1987-06-02,2004, 6 월,서구 달구벌대로337길 8 (내당동 463-8),557-6037,180,2,사용,등록,대구광역시 서구 달구벌대로337길 8,35.85592643,128.5502965
715,30608,아니오,아니오,보성2차홍실타운,내당홍실2차,개별난방,아니오,예,서부안전팀,1988-04-22,2005, 4 월,서구 통학로 39 (내당동 11-1),555-8548,294,5,사용,등록,대구광역시 서구 통학로 39,35.86362182,128.5633901
716,30609,아니오,아니오,황제맨션,내당보성황제,개별난방,아니오,예,서부안전팀,1988-11-09,2005,11 월,서구 통학로 46 (내당동 11-8),557-1782,478,5,사용,등록,대구광역시 서구 통학로 46,35.86433671,128.5645949
