시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,고시지역명,고시지역여부,위도,경도
대구광역시,북구,,읍내동,A70285008,공작한양아파트,아파트,대구광역시 북구 읍내동 1366-1 공작한양아파트,대구광역시 북구 구암로21길 38,19930218,6,386,개별난방,도시가스,대성에너지,,False,35.935667599,128.553186089
대구광역시,북구,,읍내동,A70277413,산호한양아파트,아파트,대구광역시 북구 읍내동 1351 산호한양아파트,대구광역시 북구 대천로7길 40,19931230,7,768,개별난방,도시가스,대성에너지,,False,35.940850402,128.555852904
대구광역시,북구,,읍내동,A70285002,삼진목화아파트,아파트,대구광역시 북구 읍내동 1060 삼진목화아파트,대구광역시 북구 대천로9길 15,19910829,1,198,개별난방,도시가스,대성에너지,,False,35.939014109,128.555007706
대구광역시,북구,,읍내동,A70284801,청암연립아파트,연립주택,대구광역시 북구 읍내동 1303 청암연립아파트,대구광역시 북구 관음동로 128,19920722,6,172,개별난방,도시가스,대성에너지,,False,35.944133998,128.547647619
대구광역시,북구,,읍내동,A70284709,칠곡3차보성타운,아파트,대구광역시 북구 읍내동 430 칠곡3차보성타운,대구광역시 북구 칠곡중앙대로126길 7-12,19970719,4,456,개별난방,도시가스,대성에너지,,False,35.950739974,128.554774563
대구광역시,북구,,읍내동,A70284712,칠곡e-편한세상,아파트,대구광역시 북구 읍내동 491 칠곡e-편한세상,대구광역시 북구 칠곡중앙대로 598,20090128,8,608,개별난방,도시가스,대성에너지,,False,35.94956456,128.553372659
대구광역시,북구,,읍내동,A70220004,칠곡럭키아파트,아파트,대구광역시 북구 읍내동 1351-2 칠곡럭키아파트,대구광역시 북구 팔거천서로 181,19931201,4,320,개별난방,도시가스,대성에너지,,False,35.939990702,128.554800619
대구광역시,북구,,읍내동,A70284910,칠곡목련타운,아파트,대구광역시 북구 읍내동 1171 칠곡목련타운,대구광역시 북구 구암로15길 38,19871226,10,530,개별난방,도시가스,대성에너지,,False,35.938144763,128.550613338
대구광역시,북구,,읍내동,A70285007,칠곡보성타운,아파트,대구광역시 북구 읍내동 1366-2 칠곡보성타운,대구광역시 북구 구암로21길 26,19921024,4,350,개별난방,도시가스,대성에너지,,False,35.934944387,128.552771035
대구광역시,북구,,읍내동,A70284806,칠곡우방타운,아파트,대구광역시 북구 읍내동 533 칠곡우방타운,대구광역시 북구 칠곡중앙대로115길 24,19981229,2,338,개별난방,도시가스,대성에너지,,False,35.947680369,128.549207262
대구광역시,북구,,읍내동,A70285014,칠곡코스모스한양,아파트,대구광역시 북구 읍내동 1366-3 칠곡코스모스한양,대구광역시 북구 구암로21길 6,19931230,7,792,개별난방,도시가스,대성에너지,,False,35.932747282,128.552833043
대구광역시,북구,,읍내동,A70284711,칠곡한서타운,아파트,대구광역시 북구 읍내동 1234-7 칠곡한서타운,대구광역시 북구 동암로7길 39,19950314,5,593,개별난방,도시가스,대성에너지,,False,35.949687437,128.556422476
대구광역시,북구,,읍내동,A70220003,칠곡현대2차아파트,아파트,대구광역시 북구 읍내동 1351-1 칠곡현대2차아파트,대구광역시 북구 대천로7길 26,19930805,3,256,개별난방,도시가스,대성에너지,,False,35.940168334,128.55375212
대구광역시,북구,,읍내동,A10025996,학정역 효성해링턴플레이스,아파트,대구광역시 북구 읍내동 330 학정역 효성해링턴플레이스,대구광역시 북구 관음로 295,20180921,5,467,개별난방,도시가스,대성에너지,,False,35.954277529,128.553037761
대구광역시,북구,,읍내동,A10020800,화성파크드림구수산공원,아파트,대구광역시 북구 읍내동 1090- 화성파크드림구수산공원,대구광역시 북구 구암로21길 37,20250221,7,520,개별난방,도시가스,대성에너지,,False,35.936408873,128.552806009
대구광역시,북구,,학정동,A70221002,대구LH칠곡7단지아파트,아파트,대구광역시 북구 학정동 984 대구LH칠곡7단지아파트,대구광역시 북구 학남로 60,20070731,4,295,개별난방,도시가스,대성에너지,,False,35.947179945,128.569719519
대구광역시,북구,,학정동,A70221003,칠곡1차한라하우젠트,아파트,대구광역시 북구 학정동 980 칠곡1차한라하우젠트,대구광역시 북구 학남로 10,20070103,6,566,개별난방,도시가스,대성에너지,,False,35.948228296,128.565482681
대구광역시,북구,,학정동,A70291201,칠곡2차한라하우젠트,아파트,대구광역시 북구 학정동 982 칠곡2차한라하우젠트,대구광역시 북구 학정동로 40,20070515,4,200,개별난방,도시가스,대성에너지,,False,35.947311773,128.567814054
대구광역시,북구,,학정동,A70221004,학정청아람,아파트,대구광역시 북구 학정동 925 학정청아람,대구광역시 북구 학정로110길 29,20071114,8,943,중앙난방,열병합,대성에너지,,False,35.952807472,128.568054651
대구광역시,북구,,도남동,A10023231,대구도남lh2단지,아파트,대구광역시 북구 도남동 908 대구도남lh2단지,대구광역시 북구 도남중앙로22길 10,20230413,10,1200,개별난방,도시가스,대성에너지,,False,35.960318781,128.588628198
대구광역시,북구,,국우동,A10023603,대구 도남 LH 1단지,아파트,대구광역시 북구 국우동  대구 도남 LH 1단지,대구광역시 북구 도남길 96,20221014,3,820,개별난방,도시가스,대성에너지,,False,35.956823985,128.584095145
대구광역시,북구,,국우동,A70287401,대구칠곡1차부영,아파트,대구광역시 북구 국우동 1079 대구칠곡1차부영,대구광역시 북구 학정동로 7,20020420,6,900,개별난방,도시가스,대성에너지,,False,35.944141431,128.566377046
대구광역시,북구,,국우동,A70222004,칠곡그린빌1단지,아파트,대구광역시 북구 국우동 1110 칠곡그린빌1단지,대구광역시 북구 구리로 250,19991002,9,876,개별난방,도시가스,대성에너지,,False,35.949140175,128.578156587
대구광역시,북구,,국우동,A70222005,칠곡그린빌5단지,아파트,대구광역시 북구 국우동 1080 칠곡그린빌5단지,대구광역시 북구 학남로 100,20021014,7,714,개별난방,도시가스,대성에너지,,False,35.944752232,128.569106288
대구광역시,북구,,국우동,A70222003,칠곡그린빌6단지,아파트,대구광역시 북구 국우동 1080 칠곡그린빌6단지,대구광역시 북구 학정동로 10,20021014,10,852,개별난방,도시가스,대성에너지,,False,35.9447821,128.567973271
대구광역시,북구,,국우동,A70222001,칠곡현대아파트,아파트,대구광역시 북구 국우동 1110-3 칠곡현대아파트,대구광역시 북구 구리로 254,19991127,6,707,개별난방,도시가스,대성에너지,,False,35.94777995,128.577384182
대구광역시,북구,,국우동,A10024099,힐스테이트 데시앙 도남4단지,아파트,대구광역시 북구 국우동 3-4 힐스테이트 데시앙 도남4단지,대구광역시 북구 도남중앙로8길 8,20211102,6,585,개별난방,도시가스,대성에너지,,False,35.950852857,128.58433758
대구광역시,북구,,국우동,A10024075,힐스테이트데시앙 도남3단지,아파트,대구광역시 북구 국우동 3-3 힐스테이트데시앙 도남3단지,대구광역시 북구 도남중앙로7길 7,20211102,6,556,개별난방,도시가스,대성에너지,,False,35.95074375,128.582647715
대구광역시,북구,,국우동,A10024072,힐스테이트데시앙도남1단지,아파트,대구광역시 북구 국우동 3-1 힐스테이트데시앙도남1단지,대구광역시 북구 도남길 76,20211102,6,619,개별난방,도시가스,대성에너지,,False,35.95458025,128.582595586
대구광역시,북구,,국우동,A10024066,힐스테이트데시앙도남2단지,아파트,대구광역시 북구 국우동 3-2 힐스테이트데시앙도남2단지,대구광역시 북구 도남길 16,20211102,6,658,개별난방,도시가스,대성에너지,,False,35.950473161,128.57945632
대구광역시,북구,,구암동,A70228002,칠곡2차동서타운,아파트,대구광역시 북구 구암동 655-3 칠곡2차동서타운,대구광역시 북구 구암로32길 22,19961125,3,335,개별난방,도시가스,대성에너지,,False,35.929909152,128.557141244
대구광역시,북구,,구암동,A70275708,칠곡2차한라타운,아파트,대구광역시 북구 구암동 695 칠곡2차한라타운,대구광역시 북구 구암로 170,19950710,5,630,개별난방,도시가스,대성에너지,,False,35.93132612,128.559022796
대구광역시,북구,,구암동,A70280709,칠곡3단지부영아파트,아파트,대구광역시 북구 구암동 787-3 칠곡3단지부영아파트,대구광역시 북구 구암서로 7,20020622,7,644,개별난방,도시가스,대성에너지,,False,35.936735737,128.565066233
대구광역시,북구,,구암동,A70275603,칠곡3차서한타운,아파트,대구광역시 북구 구암동 655-1 칠곡3차서한타운,대구광역시 북구 구암로32길 14,19960327,3,404,개별난방,도시가스,대성에너지,,False,35.930847086,128.556581312
대구광역시,북구,,구암동,A70280713,칠곡5단지부영아파트,아파트,대구광역시 북구 구암동 789 칠곡5단지부영아파트,대구광역시 북구 대천로 132,20030527,8,746,개별난방,도시가스,대성에너지,,False,35.936145426,128.563135272
대구광역시,북구,,구암동,A70275606,칠곡6단지부영아파트,아파트,대구광역시 북구 구암동 789-1 칠곡6단지부영아파트,대구광역시 북구 구암로49길 24,20020622,6,536,개별난방,도시가스,대성에너지,,False,35.934095641,128.563688761
대구광역시,북구,,구암동,A70228007,칠곡7단지부영아파트,아파트,대구광역시 북구 구암동 789-2 칠곡7단지부영아파트,대구광역시 북구 구암로49길 10,20030527,8,592,개별난방,도시가스,대성에너지,,False,35.934881851,128.56585074
대구광역시,북구,,구암동,A70280701,칠곡건영아파트,아파트,대구광역시 북구 구암동 695-2 칠곡건영아파트,대구광역시 북구 구암로32길 15,20010713,3,250,개별난방,도시가스,대성에너지,,False,35.929513443,128.558553938
대구광역시,북구,,구암동,A70280710,칠곡그린빌2차,아파트,대구광역시 북구 구암동 772 칠곡그린빌2차,대구광역시 북구 구암서로 70,20010508,8,656,개별난방,도시가스,대성에너지,,False,35.941416599,128.567194606
대구광역시,북구,,구암동,A70280715,칠곡그린빌4단지,아파트,대구광역시 북구 구암동 788 칠곡그린빌4단지,대구광역시 북구 구암서로 22,20011217,12,900,개별난방,도시가스,대성에너지,,False,35.936443585,128.565589281
대구광역시,북구,,구암동,A70275605,칠곡금빛타운,아파트,대구광역시 북구 구암동 655 칠곡금빛타운,대구광역시 북구 팔거천동로 70,19951120,5,480,개별난방,도시가스,대성에너지,,False,35.929822168,128.555316718
대구광역시,북구,,구암동,A70275714,칠곡동서영남타운,아파트,대구광역시 북구 구암동 695-1 칠곡동서영남타운,대구광역시 북구 구암로 180,19951024,4,810,개별난방,도시가스,대성에너지,,False,35.930257708,128.56086
대구광역시,북구,,구암동,A70228012,칠곡미래타운,아파트,대구광역시 북구 구암동 655-4 칠곡미래타운,대구광역시 북구 팔거천동로 52,19951117,9,720,중앙난방,도시가스,대성에너지,,False,35.928488202,128.553487957
대구광역시,북구,,구암동,A70280716,칠곡주공그린빌3단지,아파트,대구광역시 북구 구암동 786 칠곡주공그린빌3단지,대구광역시 북구 구암서로 41,20000825,15,1389,개별난방,도시가스,대성에너지,,False,35.940892193,128.56452247
대구광역시,북구,,구암동,A70275704,칠곡청구타운,아파트,대구광역시 북구 구암동 695-3 칠곡청구타운,대구광역시 북구 학정로 271,19951125,4,466,개별난방,도시가스,대성에너지,,False,35.929197702,128.559150062
대구광역시,북구,,구암동,A70280711,화성그랜드파크,아파트,대구광역시 북구 구암동 785 화성그랜드파크,대구광역시 북구 구암로65길 9,20031224,8,716,개별난방,도시가스,대성에너지,,False,35.939312977,128.56647202
